Opportunity_ID,Opportunity_Fiscal_Period_ID,Opportunity_Open_Date_DT,Opportunity_Last_Updated_Date_DT,Opportunity_Close_Date_DT,Opportunity_Business_ID,Opportunity_Business_Name,Opportunity_Business_Line_ID,Opportunity_Business_Line_Group_ID,Opportunity_Offering_Amount,Opportunity_Estimated_Revenue,Opportunity_Estimated_Net_Sales_Revenue,Opportunity_Lead_Pursuit_Partner,Opportunity_Lead,Opportunity_Team,Opportunity_Probability_Win,Opportunity_Top_Priority,Opportunity_Stage_ID,Opportunity_Stage_Description,Year,Acitve / Inacitve 
OPP20180082,FP2018,2018-09-01 16:53,2018-11-09 01:13,,BiBi0299,BioSolutions,Biotechnology,Healthcare,197513.54,140506.28,23265.26,EMP098,"[""'EMP098'"", ""'EMP085'"", ""'EMP048'""]","['EMP090', 'EMP006', 'EMP098', 'EMP085', 'EMP082', 'EMP099', 'EMP048']",0.3628,0,3,Negotiation,2018,Active
OPP20180083,FP2018,2018-10-08 18:16,2018-10-19 22:29,,WeIn0336,WebDynamics,Insurance,Risk Management,213189.93,180263.65,27633.92,EMP036,"[""'EMP036'"", ""'EMP061'"", ""'EMP019'"", ""'EMP002'"", ""'EMP001'""]","['EMP001', 'EMP019', 'EMP061', 'EMP012', 'EMP036', 'EMP089', 'EMP051', 'EMP023', 'EMP002']",0.3964,0,2,Proposal,2018,Active
OPP20180084,FP2018,2018-09-17 05:53,2018-10-13 10:59,,InCo0293,InnovativeConcepts,Compliance,Legal,212711.1,187974.78,18344.28,EMP023,"[""'EMP023'"", ""'EMP009'"", ""'EMP031'"", ""'EMP059'"", ""'EMP117'""]","['EMP085', 'EMP117', 'EMP009', 'EMP075', 'EMP014', 'EMP031', 'EMP032', 'EMP023', 'EMP059']",0.3514,0,3,Negotiation,2018,Active
OPP20180085,FP2018,2018-11-25 05:15,2018-12-09 10:49,2018-12-19 16:50,SeAn0370,SecureAnalytics,Analytics,Technology,185194.15,156449.85,25390.39,EMP083,"[""'EMP083'"", ""'EMP025'"", ""'EMP114'"", ""'EMP048'"", ""'EMP110'""]","['EMP078', 'EMP110', 'EMP075', 'EMP025', 'EMP083', 'EMP017', 'EMP114', 'EMP054', 'EMP035', 'EMP048']",0.4348,0,4,Closed-Won,2018,Inactive
OPP20180086,FP2018,2018-01-02 09:37,2018-12-29 03:14,,BiBi0332,BioDynamics,Biotechnology,Healthcare,196385.35,152993.35,15688.04,EMP069,"[""'EMP069'"", ""'EMP059'"", ""'EMP119'"", ""'EMP009'"", ""'EMP031'""]","['EMP096', 'EMP059', 'EMP069', 'EMP091', 'EMP067', 'EMP057', 'EMP031', 'EMP007', 'EMP119', 'EMP009']",0.6521,0,1,Qualifying,2018,Active
OPP20180087,FP2018,2018-03-05 08:41,2018-09-05 10:58,2018-09-28 04:07,WeIn0349,WebHoldings,Insurance,Risk Management,182218.93,150253.87,7956.51,EMP085,"[""'EMP085'"", ""'EMP083'"", ""'EMP092'""]","['EMP075', 'EMP100', 'EMP085', 'EMP069', 'EMP092', 'EMP083']",0.5266,0,4,Closed-Won,2018,Inactive
OPP20180088,FP2018,2018-08-02 03:11,2018-09-22 22:20,,GlCr0326,GlobalTechnology,Credit,Finance,217278.12,166446.64,33248.25,EMP083,"[""'EMP083'"", ""'EMP117'"", ""'EMP069'""]","['EMP069', 'EMP117', 'EMP096', 'EMP098', 'EMP090', 'EMP094', 'EMP077', 'EMP083']",0.4897,0,1,Qualifying,2018,Active
OPP20180089,FP2018,2018-11-19 05:05,2018-11-19 15:12,,SeVe0357,SecureVentures,Venture Capital,Investment,192726.92,168796.92,26678.0,EMP083,"[""'EMP083'"", ""'EMP039'"", ""'EMP119'"", ""'EMP098'""]","['EMP062', 'EMP013', 'EMP039', 'EMP119', 'EMP012', 'EMP040', 'EMP035', 'EMP083', 'EMP098']",0.9199,0,3,Negotiation,2018,Active
OPP20180090,FP2018,2018-07-29 21:08,2018-11-15 07:15,,GeVe0361,GeoVentures,Venture Capital,Investment,188028.61,150660.26,20824.81,EMP023,"[""'EMP023'"", ""'EMP031'"", ""'EMP110'"", ""'EMP061'"", ""'EMP059'""]","['EMP110', 'EMP098', 'EMP023', 'EMP031', 'EMP059', 'EMP075', 'EMP006', 'EMP034', 'EMP061']",0.6948,0,2,Proposal,2018,Active
OPP20180091,FP2018,2018-02-04 05:25,2018-10-11 15:10,2018-10-30 00:42,TeDe0339,TechDynamics,Deposits,Banking,217215.0,194356.11,25660.88,EMP085,"[""'EMP085'"", ""'EMP117'"", ""'EMP072'"", ""'EMP083'""]","['EMP010', 'EMP083', 'EMP072', 'EMP117', 'EMP062', 'EMP080', 'EMP085']",0.4011,0,4,Closed-Won,2018,Inactive
OPP20180092,FP2018,2018-06-21 09:24,2018-11-11 14:21,2018-11-20 09:41,DaCo0302,DataServices,Compliance,Legal,214016.21,186770.69,24979.18,EMP085,"[""'EMP085'"", ""'EMP083'"", ""'EMP042'""]","['EMP042', 'EMP091', 'EMP029', 'EMP050', 'EMP032', 'EMP083', 'EMP085', 'EMP093']",0.8348,0,4,Closed-Won,2018,Inactive
OPP20180093,FP2018,2018-11-07 20:56,2018-11-15 06:39,,CrAn0296,CreativeAnalytics,Analytics,Technology,780026.36,573377.42,104440.53,EMP083,"[""'EMP083'"", ""'EMP059'"", ""'EMP110'"", ""'EMP050'"", ""'EMP048'""]","['EMP120', 'EMP027', 'EMP050', 'EMP083', 'EMP059', 'EMP048', 'EMP077', 'EMP110', 'EMP020', 'EMP075']",0.2832,0,1,Qualifying,2018,Active
OPP20180094,FP2018,2018-07-16 22:11,2018-10-06 07:19,,TeAn0318,TechAnalytics,Analytics,Technology,191551.28,168685.79,13342.81,EMP083,"[""'EMP083'"", ""'EMP118'"", ""'EMP114'"", ""'EMP092'"", ""'EMP050'""]","['EMP058', 'EMP075', 'EMP092', 'EMP118', 'EMP077', 'EMP080', 'EMP083', 'EMP005', 'EMP050', 'EMP114']",0.8574,0,1,Qualifying,2018,Active
OPP20180095,FP2018,2018-12-22 06:00,2018-12-26 11:55,2018-12-28 03:27,GlCr0325,GlobalTechnology,Credit,Finance,189804.64,138592.88,23662.21,EMP069,"[""'EMP069'"", ""'EMP059'"", ""'EMP072'"", ""'EMP085'""]","['EMP018', 'EMP059', 'EMP084', 'EMP024', 'EMP069', 'EMP072', 'EMP085', 'EMP006']",0.4408,0,4,Closed-Won,2018,Inactive
OPP20180096,FP2018,2018-04-25 13:38,2018-05-04 19:47,,CrAn0367,CreativeAnalytics,Analytics,Technology,205745.76,168343.87,17837.41,EMP098,"[""'EMP098'"", ""'EMP105'"", ""'EMP048'"", ""'EMP036'""]","['EMP075', 'EMP080', 'EMP098', 'EMP036', 'EMP048', 'EMP105', 'EMP090', 'EMP045']",0.6949,0,2,Proposal,2018,Active
OPP20180097,FP2018,2018-04-11 18:20,2018-09-21 00:57,,CrTr0314,CreativeTechnology,Treasury,Finance,208419.33,176138.24,17021.92,EMP098,"[""'EMP098'"", ""'EMP059'"", ""'EMP023'""]","['EMP053', 'EMP014', 'EMP059', 'EMP023', 'EMP065', 'EMP063', 'EMP069', 'EMP098']",0.6397,0,1,Qualifying,2018,Active
OPP20180098,FP2018,2018-09-10 22:42,2018-10-12 22:52,,InAs0341,InfoSystems,Asset Management,Investment,217237.93,164702.88,9929.86,EMP023,"[""'EMP023'"", ""'EMP110'"", ""'EMP017'"", ""'EMP108'"", ""'EMP072'""]","['EMP108', 'EMP072', 'EMP094', 'EMP027', 'EMP017', 'EMP023', 'EMP078', 'EMP025', 'EMP060', 'EMP110']",0.7043,0,1,Qualifying,2018,Active
OPP20180099,FP2018,2018-03-14 23:38,2018-05-24 14:42,,InAn0323,InnovativeAnalytics,Analytics,Technology,184825.85,159690.36,16336.29,EMP085,"[""'EMP085'"", ""'EMP110'"", ""'EMP132'"", ""'EMP069'""]","['EMP132', 'EMP089', 'EMP065', 'EMP110', 'EMP069', 'EMP019', 'EMP085', 'EMP047']",0.633,0,2,Proposal,2018,Active
OPP20190000,FP2019,2019-10-02 23:17,2019-12-16 14:45,,InAs0460,InnovativeDynamics,Asset Management,Investment,188134.81,142166.91,14339.55,EMP036,"[""'EMP036'"", ""'EMP119'"", ""'EMP072'"", ""'EMP085'""]","['EMP072', 'EMP063', 'EMP019', 'EMP119', 'EMP013', 'EMP036', 'EMP024', 'EMP085', 'EMP062']",0.7739,0,1,Qualifying,2019,Active
OPP20190001,FP2019,2019-05-15 20:58,2019-08-02 03:02,,NeAs0482,NetSolutions,Asset Management,Investment,218748.8,157510.15,13339.26,EMP083,"[""'EMP083'"", ""'EMP092'"", ""'EMP027'"", ""'EMP119'"", ""'EMP098'""]","['EMP091', 'EMP083', 'EMP051', 'EMP035', 'EMP119', 'EMP027', 'EMP098', 'EMP020', 'EMP092']",0.6335,0,3,Negotiation,2019,Active
OPP20190002,FP2019,2019-03-01 12:56,2019-05-03 10:44,,CrVe0412,CreativeVentures,Venture Capital,Investment,220789.2,188919.43,12329.93,EMP098,"[""'EMP098'"", ""'EMP110'"", ""'EMP104'"", ""'EMP031'"", ""'EMP083'""]","['EMP104', 'EMP023', 'EMP058', 'EMP110', 'EMP002', 'EMP031', 'EMP047', 'EMP098', 'EMP082', 'EMP083']",0.4334,0,1,Qualifying,2019,Active
OPP20190003,FP2019,2019-05-31 21:54,2019-06-25 22:44,2019-11-01 04:16,InEq0450,InfoConcepts,Equity,Finance,218300.39,153042.11,26432.15,EMP036,"[""'EMP036'"", ""'EMP042'"", ""'EMP048'"", ""'EMP009'"", ""'EMP085'""]","['EMP085', 'EMP083', 'EMP084', 'EMP042', 'EMP048', 'EMP009', 'EMP040', 'EMP036']",0.6707,0,4,Closed-Won,2019,Inactive
OPP20190004,FP2019,2019-08-24 07:00,2019-12-14 22:44,,SeCo0445,SecureTechnology,Compliance,Legal,208197.22,178684.32,31748.59,EMP098,"[""'EMP098'"", ""'EMP050'"", ""'EMP031'"", ""'EMP017'"", ""'EMP083'""]","['EMP013', 'EMP098', 'EMP083', 'EMP037', 'EMP050', 'EMP080', 'EMP031', 'EMP072', 'EMP017']",0.7853,0,2,Proposal,2019,Active
OPP20190006,FP2019,2019-10-09 06:44,2019-11-29 04:41,,NeCr0479,NetTechnology,Credit,Finance,186154.76,134786.38,13010.84,EMP098,"[""'EMP098'"", ""'EMP031'"", ""'EMP001'"", ""'EMP114'"", ""'EMP072'""]","['EMP098', 'EMP007', 'EMP114', 'EMP072', 'EMP031', 'EMP058', 'EMP001', 'EMP061', 'EMP085', 'EMP067']",0.575,0,1,Qualifying,2019,Active
OPP20190007,FP2019,2019-02-08 18:12,2019-11-23 16:02,,WeVe0466,WebVentures,Venture Capital,Investment,198139.71,164038.39,11746.59,EMP098,"[""'EMP098'"", ""'EMP042'"", ""'EMP114'"", ""'EMP017'"", ""'EMP072'""]","['EMP057', 'EMP065', 'EMP114', 'EMP025', 'EMP040', 'EMP098', 'EMP113', 'EMP017', 'EMP042', 'EMP072']",0.2734,0,2,Proposal,2019,Active
OPP20190008,FP2019,2019-11-27 08:39,2019-12-21 10:14,2019-12-28 22:33,InCr0458,InnovativeSolutions,Credit,Finance,216659.42,151690.37,8330.29,EMP085,"[""'EMP085'"", ""'EMP104'"", ""'EMP025'"", ""'EMP036'""]","['EMP007', 'EMP036', 'EMP085', 'EMP104', 'EMP016', 'EMP065', 'EMP025', 'EMP013']",0.6316,0,4,Closed-Won,2019,Inactive
OPP20190010,FP2019,2019-10-24 07:47,2019-12-22 12:06,2019-12-24 17:53,GeAn0411,GeoAnalytics,Analytics,Technology,209816.29,186675.25,27208.75,EMP036,"[""'EMP036'"", ""'EMP117'"", ""'EMP072'"", ""'EMP116'"", ""'EMP007'""]","['EMP067', 'EMP035', 'EMP095', 'EMP116', 'EMP072', 'EMP007', 'EMP036', 'EMP117', 'EMP098']",0.3137,0,4,Closed-Won,2019,Inactive
OPP20190011,FP2019,2019-09-22 04:02,2019-12-21 01:23,2020-04-01 08:16,InCr0474,InnovativeSolutions,Credit,Finance,218376.78,154737.69,24645.24,EMP069,"[""'EMP069'"", ""'EMP050'"", ""'EMP036'""]","['EMP050', 'EMP093', 'EMP002', 'EMP036', 'EMP098', 'EMP076', 'EMP005', 'EMP069']",0.8369,0,4,Closed-Won ,2019,Inactive
OPP20190013,FP2019,2019-02-12 14:06,2019-07-17 14:50,,InVe0468,InfoVentures,Venture Capital,Investment,200077.02,155976.79,10523.67,EMP036,"[""'EMP036'"", ""'EMP059'"", ""'EMP002'"", ""'EMP092'"", ""'EMP110'""]","['EMP002', 'EMP110', 'EMP008', 'EMP054', 'EMP059', 'EMP023', 'EMP031', 'EMP036', 'EMP092']",0.4948,0,1,Qualifying,2019,Active
OPP20190014,FP2019,2019-09-30 02:02,2019-12-02 00:29,2019-12-27 20:24,WeIn0471,WebDynamics,Insurance,Risk Management,196571.6,175630.35,11668.08,EMP083,"[""'EMP083'"", ""'EMP098'"", ""'EMP017'""]","['EMP085', 'EMP098', 'EMP031', 'EMP086', 'EMP017', 'EMP053', 'EMP083']",0.9132,0,4,Closed-Won,2019,Inactive
OPP20190015,FP2019,2019-03-30 09:05,2019-04-05 08:16,,SeAs0435,SecureServices,Asset Management,Investment,207211.42,180408.45,24230.64,EMP098,"[""'EMP098'"", ""'EMP059'"", ""'EMP099'"", ""'EMP050'"", ""'EMP001'""]","['EMP050', 'EMP059', 'EMP001', 'EMP038', 'EMP083', 'EMP076', 'EMP037', 'EMP098', 'EMP099']",0.6817,0,3,Negotiation,2019,Active
OPP20190016,FP2019,2019-03-11 04:50,2019-06-28 10:07,2019-07-09 01:21,SmLo0483,SmartTechnology,Loans,Finance,193429.04,164762.26,15847.02,EMP023,"[""'EMP023'"", ""'EMP042'"", ""'EMP083'""]","['EMP005', 'EMP042', 'EMP083', 'EMP091', 'EMP023', 'EMP100', 'EMP001']",0.8205,0,4,Closed-Won,2019,Inactive
OPP20190017,FP2019,2019-07-10 14:06,2019-08-03 02:55,2019-12-17 21:57,DaAs0397,DataHoldings,Asset Management,Investment,204275.91,181955.73,22922.74,EMP083,"[""'EMP083'"", ""'EMP025'"", ""'EMP116'"", ""'EMP009'"", ""'EMP069'""]","['EMP100', 'EMP009', 'EMP083', 'EMP025', 'EMP069', 'EMP038', 'EMP087', 'EMP035', 'EMP116']",0.4367,0,4,Closed-Won,2019,Inactive
OPP20190018,FP2019,2019-04-01 08:50,2019-09-21 07:02,,NeCr0475,NetTechnology,Credit,Finance,182670.27,153474.29,28408.29,EMP023,"[""'EMP023'"", ""'EMP042'"", ""'EMP104'"", ""'EMP116'"", ""'EMP069'""]","['EMP013', 'EMP042', 'EMP104', 'EMP023', 'EMP069', 'EMP033', 'EMP091', 'EMP116']",0.5486,0,1,Qualifying,2019,Active
OPP20190019,FP2019,2019-08-05 09:48,2019-10-26 17:08,2019-10-31 11:52,SeTr0416,SecureHoldings,Treasury,Finance,194073.78,174503.97,19591.35,EMP083,"[""'EMP083'"", ""'EMP023'"", ""'EMP119'""]","['EMP042', 'EMP083', 'EMP050', 'EMP100', 'EMP023', 'EMP077', 'EMP119']",0.5944,0,4,Closed-Won,2019,Inactive
OPP20190020,FP2019,2019-04-27 05:21,2019-06-27 01:21,2019-06-27 16:45,BiAn0476,BioAnalytics,Analytics,Technology,216563.72,191151.45,31631.88,EMP036,"[""'EMP036'"", ""'EMP110'"", ""'EMP023'""]","['EMP110', 'EMP097', 'EMP085', 'EMP036', 'EMP088', 'EMP086', 'EMP023']",0.9042,0,4,Closed-Won,2019,Inactive
OPP20190021,FP2019,2019-05-24 11:58,2019-07-03 00:25,,GlCr0448,GlobalTechnology,Credit,Finance,213374.44,179445.69,19127.18,EMP069,"[""'EMP069'"", ""'EMP116'"", ""'EMP001'"", ""'EMP105'"", ""'EMP117'""]","['EMP069', 'EMP117', 'EMP055', 'EMP116', 'EMP001', 'EMP098', 'EMP068', 'EMP010', 'EMP105', 'EMP020']",0.2762,0,2,Proposal,2019,Active
OPP20190022,FP2019,2019-12-17 18:44,2019-12-23 01:34,,DaAs0463,DataHoldings,Asset Management,Investment,189934.94,137091.39,22636.51,EMP083,"[""'EMP083'"", ""'EMP119'"", ""'EMP114'"", ""'EMP001'"", ""'EMP007'""]","['EMP001', 'EMP090', 'EMP082', 'EMP007', 'EMP119', 'EMP114', 'EMP025', 'EMP083', 'EMP062', 'EMP019']",0.3342,0,3,Negotiation,2019,Active
OPP20190023,FP2019,2019-10-05 03:28,2019-10-15 20:13,,GeVe0430,GeoVentures,Venture Capital,Investment,207553.25,171302.27,20650.18,EMP036,"[""'EMP036'"", ""'EMP069'"", ""'EMP042'""]","['EMP091', 'EMP067', 'EMP001', 'EMP036', 'EMP042', 'EMP069', 'EMP077']",0.5517,0,3,Negotiation,2019,Active
OPP20190024,FP2019,2019-01-23 03:13,2019-12-20 09:36,,SmEq0444,SmartSolutions,Equity,Finance,216816.9,165241.76,12390.04,EMP098,"[""'EMP098'"", ""'EMP108'"", ""'EMP104'"", ""'EMP002'"", ""'EMP083'""]","['EMP100', 'EMP075', 'EMP108', 'EMP083', 'EMP097', 'EMP098', 'EMP104', 'EMP002', 'EMP055', 'EMP072']",0.8358,0,1,Qualifying,2019,Active
OPP20190025,FP2019,2019-04-08 10:09,2019-10-30 09:50,,SmCr0478,SmartServices,Credit,Finance,210096.69,161951.98,8897.94,EMP036,"[""'EMP036'"", ""'EMP059'"", ""'EMP002'"", ""'EMP072'"", ""'EMP017'""]","['EMP036', 'EMP002', 'EMP096', 'EMP059', 'EMP072', 'EMP045', 'EMP083', 'EMP017', 'EMP060']",0.741,0,3,Negotiation,2019,Active
OPP20190026,FP2019,2019-01-16 12:35,2019-09-30 08:44,,SeEq0440,SecureSystems,Equity,Finance,191657.02,152702.84,17185.19,EMP083,"[""'EMP083'"", ""'EMP001'"", ""'EMP010'"", ""'EMP119'"", ""'EMP048'""]","['EMP038', 'EMP010', 'EMP001', 'EMP048', 'EMP007', 'EMP119', 'EMP036', 'EMP091', 'EMP013', 'EMP083']",0.7213,0,1,Qualifying,2019,Active
OPP20190027,FP2019,2019-02-24 03:27,2019-07-02 21:28,2019-12-13 14:19,TeAn0419,TechAnalytics,Analytics,Technology,201592.85,143860.41,24452.6,EMP069,"[""'EMP069'"", ""'EMP072'"", ""'EMP002'"", ""'EMP010'"", ""'EMP117'""]","['EMP045', 'EMP117', 'EMP002', 'EMP083', 'EMP010', 'EMP084', 'EMP069', 'EMP072', 'EMP005']",0.3732,0,4,Closed-Won,2019,Inactive
OPP20190028,FP2019,2019-11-24 06:45,2019-12-16 05:03,,SeCo0473,SecureTechnology,Compliance,Legal,218225.86,179715.85,20314.19,EMP098,"[""'EMP098'"", ""'EMP072'"", ""'EMP123'"", ""'EMP010'"", ""'EMP105'""]","['EMP038', 'EMP006', 'EMP012', 'EMP010', 'EMP123', 'EMP105', 'EMP072', 'EMP098', 'EMP076', 'EMP091']",0.6158,0,2,Proposal,2019,Active
OPP20190029,FP2019,2019-12-08 01:47,2019-12-24 13:48,,BiBi0472,BioTechnology,Biotechnology,Healthcare,205511.25,179251.97,24176.93,EMP023,"[""'EMP023'"", ""'EMP017'"", ""'EMP110'"", ""'EMP072'"", ""'EMP085'""]","['EMP072', 'EMP110', 'EMP023', 'EMP059', 'EMP017', 'EMP032', 'EMP080', 'EMP085', 'EMP092']",0.4338,0,2,Proposal,2019,Active
OPP20190030,FP2019,2019-03-27 16:56,2019-11-15 14:00,,DaCo0452,DataDynamics,Compliance,Legal,205462.26,164830.94,13717.81,EMP036,"[""'EMP036'"", ""'EMP104'"", ""'EMP119'"", ""'EMP031'"", ""'EMP114'""]","['EMP002', 'EMP104', 'EMP119', 'EMP013', 'EMP114', 'EMP098', 'EMP031', 'EMP036', 'EMP018']",0.6178,0,3,Negotiation,2019,Active
OPP20190031,FP2019,2019-05-13 03:33,2019-10-22 08:26,2019-10-24 03:59,BiBi0408,BioConcepts,Biotechnology,Healthcare,207885.01,155324.79,7774.8,EMP036,"[""'EMP036'"", ""'EMP061'"", ""'EMP009'"", ""'EMP031'"", ""'EMP104'""]","['EMP061', 'EMP093', 'EMP098', 'EMP104', 'EMP009', 'EMP017', 'EMP036', 'EMP077', 'EMP031']",0.6866,0,4,Closed-Won,2019,Inactive
OPP20190032,FP2019,2019-09-11 10:23,2019-12-25 04:11,,InVe0407,InnovativeVentures,Venture Capital,Investment,183239.93,155872.68,8793.47,EMP036,"[""'EMP036'"", ""'EMP083'"", ""'EMP042'""]","['EMP037', 'EMP077', 'EMP100', 'EMP023', 'EMP042', 'EMP083', 'EMP062', 'EMP036']",0.5112,0,3,Negotiation,2019,Active
OPP20190033,FP2019,2019-07-21 11:16,2019-07-29 20:31,,SeCo0394,SecureDynamics,Compliance,Legal,191389.54,153880.31,10284.38,EMP036,"[""'EMP036'"", ""'EMP117'"", ""'EMP104'"", ""'EMP092'"", ""'EMP114'""]","['EMP036', 'EMP092', 'EMP114', 'EMP091', 'EMP012', 'EMP073', 'EMP062', 'EMP117', 'EMP047', 'EMP104']",0.5739,0,2,Proposal,2019,Active
OPP20190034,FP2019,2019-06-09 15:27,2019-08-18 22:09,,InDe0431,InnovativeHoldings,Deposits,Banking,209229.86,176905.67,34311.62,EMP083,"[""'EMP083'"", ""'EMP055'"", ""'EMP057'"", ""'EMP059'"", ""'EMP092'""]","['EMP068', 'EMP057', 'EMP055', 'EMP059', 'EMP083', 'EMP047', 'EMP010', 'EMP092', 'EMP042', 'EMP045']",0.4001,1,1,Qualifying,2019,Active
OPP20190035,FP2019,2019-07-05 20:27,2019-08-06 10:39,2019-08-06 12:40,NeEq0417,NetServices,Equity,Finance,184007.47,133565.71,17096.11,EMP023,"[""'EMP023'"", ""'EMP017'"", ""'EMP110'"", ""'EMP117'"", ""'EMP108'""]","['EMP108', 'EMP020', 'EMP017', 'EMP073', 'EMP053', 'EMP098', 'EMP117', 'EMP063', 'EMP110', 'EMP023']",0.6119,0,4,Closed-Won,2019,Inactive
OPP20190036,FP2019,2019-09-07 03:08,2019-09-24 17:13,,CrLo0398,CreativeServices,Loans,Finance,208671.8,170373.0,24605.13,EMP083,"[""'EMP083'"", ""'EMP017'"", ""'EMP114'"", ""'EMP069'""]","['EMP098', 'EMP087', 'EMP050', 'EMP114', 'EMP024', 'EMP017', 'EMP069', 'EMP083']",0.9046,0,2,Proposal,2019,Active
OPP20190038,FP2019,2019-08-28 02:56,2019-12-13 05:10,,TeDe0421,TechHoldings,Deposits,Banking,206963.09,184814.93,31389.52,EMP098,"[""'EMP098'"", ""'EMP050'"", ""'EMP017'"", ""'EMP083'""]","['EMP050', 'EMP005', 'EMP098', 'EMP094', 'EMP083', 'EMP053', 'EMP017', 'EMP042']",0.263,0,1,Qualifying,2019,Active
OPP20190039,FP2019,2019-12-23 20:34,2019-12-26 23:28,2019-12-30 14:46,NeWe0403,NetDynamics,Wealth Management,Investment,208712.14,163280.33,28868.73,EMP023,"[""'EMP023'"", ""'EMP111'"", ""'EMP031'"", ""'EMP131'"", ""'EMP117'""]","['EMP023', 'EMP029', 'EMP031', 'EMP131', 'EMP117', 'EMP098', 'EMP084', 'EMP024', 'EMP111']",0.2744,0,4,Closed-Won,2019,Inactive
OPP20190040,FP2019,2019-10-09 12:21,2019-10-22 10:19,,NeWe0427,NetDynamics,Wealth Management,Investment,207640.96,167184.56,13312.55,EMP098,"[""'EMP098'"", ""'EMP085'"", ""'EMP117'""]","['EMP005', 'EMP117', 'EMP078', 'EMP098', 'EMP061', 'EMP097', 'EMP085']",0.8184,0,1,Qualifying,2019,Active
OPP20190041,FP2019,2019-12-19 05:03,2019-12-23 08:18,2020-01-10 21:49,WeWe0437,WebServices,Wealth Management,Investment,202674.49,181158.8,25258.55,EMP098,"[""'EMP098'"", ""'EMP104'"", ""'EMP050'"", ""'EMP119'"", ""'EMP002'""]","['EMP050', 'EMP089', 'EMP098', 'EMP119', 'EMP104', 'EMP048', 'EMP051', 'EMP002', 'EMP055', 'EMP052']",0.9304,0,4,Closed - Won ,2019,Active
OPP20190042,FP2019,2019-07-14 13:04,2019-12-10 05:24,,GlAn0455,GlobalAnalytics,Analytics,Technology,182432.16,162930.77,24585.29,EMP085,"[""'EMP085'"", ""'EMP050'"", ""'EMP069'""]","['EMP008', 'EMP073', 'EMP050', 'EMP055', 'EMP069', 'EMP085', 'EMP093']",0.8974,0,3,Negotiation,2019,Active
OPP20190043,FP2019,2019-07-26 05:08,2019-11-07 17:10,,DaVe0442,DataVentures,Venture Capital,Investment,188913.96,163362.12,25207.1,EMP069,"[""'EMP069'"", ""'EMP017'"", ""'EMP023'""]","['EMP007', 'EMP096', 'EMP017', 'EMP069', 'EMP023', 'EMP089']",0.8418,0,2,Proposal,2019,Active
OPP20190044,FP2019,2019-06-12 06:45,2019-12-25 01:37,2019-12-30 20:13,InAs0409,InnovativeTechnology,Asset Management,Investment,187071.45,154165.58,14038.3,EMP098,"[""'EMP098'"", ""'EMP116'"", ""'EMP001'"", ""'EMP092'"", ""'EMP104'""]","['EMP005', 'EMP091', 'EMP104', 'EMP052', 'EMP095', 'EMP098', 'EMP116', 'EMP085', 'EMP092', 'EMP001']",0.9275,0,4,Closed-Won,2019,Inactive
OPP20190045,FP2019,2019-01-17 05:40,2019-12-16 17:36,,CrAn0438,CreativeAnalytics,Analytics,Technology,216154.44,162791.64,18610.58,EMP098,"[""'EMP098'"", ""'EMP023'"", ""'EMP009'""]","['EMP051', 'EMP023', 'EMP012', 'EMP038', 'EMP067', 'EMP009', 'EMP098']",0.5166,0,2,Proposal,2019,Active
OPP20190046,FP2019,2019-10-09 17:38,2019-12-26 15:12,,TeTr0420,TechTechnology,Treasury,Finance,195437.25,173698.8,33711.18,EMP083,"[""'EMP083'"", ""'EMP036'"", ""'EMP001'""]","['EMP036', 'EMP083', 'EMP001', 'EMP077', 'EMP050', 'EMP007', 'EMP013']",0.7242,1,3,Negotiation,2019,Active
OPP20190047,FP2019,2019-02-28 19:07,2019-05-09 23:36,,TeDe0456,TechDynamics,Deposits,Banking,204109.63,177942.88,31010.48,EMP098,"[""'EMP098'"", ""'EMP119'"", ""'EMP108'"", ""'EMP104'"", ""'EMP047'""]","['EMP100', 'EMP108', 'EMP008', 'EMP057', 'EMP047', 'EMP023', 'EMP119', 'EMP098', 'EMP104']",0.594,0,3,Negotiation,2019,Active
OPP20190048,FP2019,2019-12-07 11:10,2019-12-25 18:36,,TeIn0428,TechSystems,Insurance,Risk Management,200878.63,146312.65,18910.51,EMP036,"[""'EMP036'"", ""'EMP025'"", ""'EMP092'"", ""'EMP042'"", ""'EMP098'""]","['EMP025', 'EMP036', 'EMP042', 'EMP098', 'EMP020', 'EMP001', 'EMP092', 'EMP006', 'EMP060']",0.7705,0,2,Proposal,2019,Active
OPP20190049,FP2019,2019-08-18 22:39,2019-12-04 13:30,2019-12-18 10:06,CrAn0447,CreativeAnalytics,Analytics,Technology,205016.16,166393.22,15344.46,EMP098,"[""'EMP098'"", ""'EMP001'"", ""'EMP067'"", ""'EMP085'""]","['EMP003', 'EMP075', 'EMP090', 'EMP067', 'EMP077', 'EMP098', 'EMP054', 'EMP001', 'EMP085']",0.6989,0,4,Closed-Won,2019,Inactive
OPP20190050,FP2019,2019-03-20 06:22,2019-08-03 22:57,,WeCr0477,WebSystems,Credit,Finance,187875.68,151224.03,26835.23,EMP083,"[""'EMP083'"", ""'EMP050'"", ""'EMP104'"", ""'EMP061'"", ""'EMP038'""]","['EMP061', 'EMP083', 'EMP008', 'EMP038', 'EMP050', 'EMP077', 'EMP104', 'EMP098']",0.7176,0,1,Qualifying,2019,Active
